turns,white_rating,black_rating,opening_moves,victory_status_cod,winner_cod,time_increment_cod,opening_code_cod,opening_fullname_cod,opening_shortname_cod,opening_variation_cod,rated_cod
71,1516,1489,7,2,2,19,154,322,38,18,1
40,1582,1489,3,1,0,19,152,352,38,282,0
45,1799,1578,4,3,2,1,181,574,55,612,1
78,1716,1464,5,3,0,234,201,462,52,612,1
10,1277,1464,7,0,1,70,219,1074,102,181,0
60,1413,1280,6,3,2,102,212,1052,102,83,1
48,1276,1461,6,0,1,102,213,1121,102,535,1
41,1284,1436,4,1,2,102,191,643,61,110,1
49,1426,1500,3,1,2,102,171,847,88,612,1
93,1405,1040,5,1,2,102,248,1387,110,181,1
25,1516,1413,7,3,2,102,192,790,83,182,1
46,1434,1401,4,1,0,102,241,974,94,286,1
37,1388,1447,5,1,2,102,195,659,61,554,1
36,1507,1396,1,3,2,102,0,30,3,612,1
17,1636,1400,3,3,2,102,93,1219,109,141,1
30,1408,1498,2,3,0,106,71,745,74,612,1
50,1415,1577,3,3,0,88,171,654,61,334,1
24,1331,1413,3,3,0,108,171,661,61,591,1
67,1400,1452,6,1,2,37,72,1134,104,220,1
21,1440,1421,4,3,2,34,192,784,83,0,1
65,1405,1557,14,2,2,34,346,600,58,191,1
45,1309,1419,4,2,2,19,192,784,83,0,1
72,1587,1403,3,3,0,46,171,661,61,591,1
123,1416,1349,4,3,0,21,176,1448,122,606,1
50,1431,1317,2,3,0,121,78,809,84,2,1
80,1436,1669,4,3,0,31,192,784,83,0,1
40,1363,1418,7,3,0,19,196,1150,106,612,1
34,1423,1650,2,3,0,19,90,1194,109,612,1
106,1418,1445,3,3,0,102,36,291,34,612,1
65,1587,1424,4,2,2,102,36,213,32,612,1
43,1407,1620,4,3,2,37,72,1143,104,349,1
57,1643,1424,3,2,2,19,239,967,94,132,1
115,1500,1430,4,3,2,108,192,784,83,0,1
11,1444,1358,3,3,0,108,191,635,59,612,1
61,1442,1420,8,3,0,117,208,519,52,569,1
39,1435,1453,2,3,2,19,171,639,61,612,1
45,1728,1458,2,3,2,19,4,1463,127,421,1
33,1470,1469,7,3,2,19,204,466,52,138,1
22,1461,1355,6,3,2,19,206,463,52,47,1
57,1466,1657,6,3,0,20,212,1052,102,83,1
51,1441,1479,6,3,2,118,192,786,83,2,1
55,1642,1485,4,3,2,19,258,851,90,612,1
56,1449,1475,6,3,0,37,213,1121,102,535,1
55,1462,1504,3,1,2,37,90,1208,109,99,1
43,1727,1466,11,3,2,102,282,874,90,612,1
65,1457,1386,5,1,2,104,195,843,87,612,1
25,1503,1468,6,3,2,104,201,502,52,463,1
61,1461,1316,4,3,2,19,72,1141,104,337,1
100,1466,1583,2,2,1,19,71,774,79,612,1
58,1461,1455,3,1,0,19,171,655,61,363,1
71,1446,1344,4,1,2,19,96,1260,109,251,1
39,1436,1388,2,1,2,19,71,1404,113,612,1
51,1665,1360,5,1,2,52,258,870,90,468,0
35,2171,2064,11,3,2,117,148,1296,109,362,1
43,2162,2088,10,3,2,117,113,1248,109,195,1
54,2097,2152,5,3,0,117,66,202,29,435,1
47,2053,2167,11,3,2,104,201,493,52,211,1
51,1994,2160,2,3,0,187,61,191,29,612,1
59,2166,1997,9,0,1,238,194,1026,101,344,1
88,1661,2069,10,2,0,19,208,517,52,569,1
68,2211,1637,4,3,0,19,41,455,50,449,1
64,1187,1635,3,1,0,19,0,831,86,108,1
104,1924,1774,4,3,0,19,192,784,83,0,1
68,1789,1899,11,3,0,19,170,392,38,599,1
65,1880,1679,6,3,2,19,195,844,87,249,1
43,2050,1880,11,3,2,284,154,319,38,18,0
50,1923,1911,4,3,0,19,72,1141,104,337,1
63,1964,2005,6,3,0,19,72,1140,104,324,1
3,1970,1832,3,3,2,50,191,635,59,612,0
127,1990,1970,4,1,2,361,99,1324,109,385,0
53,1886,1970,10,2,2,102,220,1076,102,181,0
138,1970,1886,8,2,0,102,319,727,72,441,0
135,1886,1970,14,1,2,102,130,1229,109,166,1
29,1970,1500,5,3,2,311,192,783,83,612,0
34,1621,1970,5,1,0,104,42,449,50,309,0
17,1970,1710,6,3,2,19,212,1052,102,83,0
35,1807,1970,5,1,2,378,91,1350,109,503,1
46,1970,1208,3,0,1,32,71,656,61,370,0
80,2106,1970,4,3,0,19,20,254,33,274,0
141,1970,1506,5,3,2,19,97,1323,109,382,0
96,1506,1970,3,1,0,19,171,661,61,591,0
25,1970,1500,4,3,2,19,191,210,31,612,0
42,1452,2085,2,1,0,187,239,961,94,612,1
60,1660,1450,9,3,0,19,268,888,90,181,1
58,1486,1654,6,3,0,19,119,1211,109,115,1
42,1390,1649,4,1,0,19,108,1251,109,206,1
45,2013,1652,3,3,2,19,36,291,34,612,1
71,1643,1573,3,3,2,19,83,111,17,612,1
110,1652,1735,8,3,0,37,105,1196,109,9,1
85,1726,1661,6,3,2,37,36,285,35,175,1
20,1672,1717,6,3,0,37,48,106,15,612,1
152,1643,1660,7,2,0,19,197,297,36,248,1
22,1415,1655,6,3,0,19,52,34,7,612,1
57,1669,1326,3,1,2,109,152,359,38,377,1
92,1329,1660,1,1,0,109,0,677,68,612,1
130,1674,1926,8,1,0,108,169,393,38,599,1
66,1674,1500,12,3,0,19,289,904,90,395,0
76,1781,1674,6,2,0,19,72,1137,104,314,0
95,1529,1674,4,3,2,299,175,68,10,76,0
80,1674,1708,6,3,0,21,191,212,31,407,0
21,1590,1640,3,3,0,236,90,1208,109,99,1
91,2027,1640,6,3,2,104,262,863,90,155,0
84,2027,1640,11,0,1,104,102,1280,109,296,0
86,1579,1416,2,1,0,390,152,311,38,0,1
137,1577,1634,7,0,1,390,177,81,10,580,1
103,1568,1509,3,2,2,390,90,1208,109,99,1
47,1561,1380,3,1,2,390,71,137,17,233,1
29,1552,1471,2,2,2,390,152,311,38,0,1
63,1547,1330,3,2,2,390,174,67,10,612,1
39,1564,1386,2,3,0,390,152,311,38,0,1
115,1563,1609,3,0,1,390,71,137,17,233,1
99,1549,1609,3,3,2,390,174,67,10,612,1
92,1562,1536,3,2,0,390,174,67,10,612,1
48,1563,2139,7,1,0,19,177,81,10,580,1
90,1565,1947,3,1,0,19,90,1208,109,99,1
102,1587,1553,2,2,0,19,19,247,33,274,1
93,1712,1559,7,2,2,19,196,1150,106,612,1
29,1547,1583,4,1,2,19,72,1141,104,337,1
60,1552,1763,3,3,0,19,90,1208,109,99,1
54,1568,1439,3,1,0,19,174,67,10,612,1
104,1534,1557,4,3,0,390,240,967,94,132,1
59,1550,1560,3,1,2,390,174,67,10,612,1
69,1544,1350,4,3,2,390,171,71,10,95,1
96,1558,1519,4,1,0,390,72,1141,104,337,1
50,1569,1576,4,1,0,390,175,68,10,76,1
44,1577,1714,2,1,0,390,152,311,38,0,1
55,1596,1327,3,3,0,390,174,67,10,612,1
105,1594,1238,4,1,2,390,175,68,10,76,1
72,1609,1485,4,1,0,390,72,1141,104,337,1
25,1605,1354,7,3,2,390,177,81,10,580,1
105,1594,1574,3,3,2,390,71,137,17,233,1
65,1582,1575,4,1,2,390,175,68,10,76,1
33,1575,1405,4,1,2,390,175,68,10,76,1
39,1572,1251,2,3,2,390,71,407,42,612,1
60,1140,1571,3,1,0,19,171,663,62,4,1
51,1993,1573,6,1,2,19,172,188,26,612,1
64,1576,1915,3,3,0,19,90,1208,109,99,1
45,1990,1578,1,1,2,19,0,537,53,612,1
70,1591,1536,6,1,0,19,177,1444,122,527,1
23,1575,1725,3,1,2,19,174,67,10,612,1
44,1581,1747,7,3,0,19,179,80,10,580,1
99,1569,1615,4,1,2,19,171,71,10,95,1
56,1583,1482,7,3,0,390,179,80,10,580,1
67,1593,1644,2,3,0,390,152,311,38,0,1
39,1589,1299,3,1,2,390,174,67,10,612,1
31,1605,1416,2,3,0,390,152,311,38,0,1
222,1617,1614,2,1,0,390,78,809,84,2,1
111,1611,1418,4,3,2,390,174,75,10,414,1
23,1606,1392,4,1,2,390,175,68,10,76,1
19,1601,1402,3,3,2,390,174,67,10,612,1
40,1451,1594,4,3,0,390,191,643,61,110,1
43,1475,1396,4,3,0,104,181,574,55,612,1
92,1496,1229,3,3,0,298,181,540,55,612,1
76,1393,1398,6,1,0,19,206,463,52,47,1
63,1418,1405,7,3,2,19,154,322,38,18,1
18,1422,1267,5,3,0,19,192,785,83,1,1
73,1778,1425,3,3,2,19,152,352,38,282,1
20,1430,1669,6,3,0,19,201,499,52,240,1
84,1441,1474,6,3,0,19,206,463,52,47,1
27,1403,1455,9,3,2,19,153,345,38,181,1
24,1523,1440,4,3,0,19,245,943,90,322,1
68,1441,1620,4,3,0,19,72,1141,104,337,1
51,1388,1456,3,3,2,19,41,458,50,549,1
11,1447,1335,7,3,2,19,208,518,52,569,1
121,1968,1447,2,1,2,350,41,443,50,612,0
42,1447,1500,11,1,0,350,209,526,52,569,0
43,1492,1458,6,3,2,19,162,365,38,465,1
41,1446,1420,6,3,2,19,201,405,40,612,1
22,1216,1440,3,3,0,19,152,352,38,282,1
83,1432,1306,5,2,2,19,193,1034,101,560,1
63,1419,1446,1,1,2,19,0,434,49,612,1
76,1460,1457,2,1,0,19,77,682,70,612,1
18,1277,1452,3,3,0,19,152,352,38,282,1
149,1421,1468,5,2,2,19,153,362,38,412,1
157,1440,1272,5,1,2,19,201,462,52,612,1
41,1518,1452,5,1,2,19,153,343,38,181,1
44,1479,1056,4,1,0,19,192,784,83,0,1
111,1383,1498,4,1,2,19,171,662,61,591,1
51,1492,1248,6,3,2,19,206,463,52,47,1
56,1523,1491,5,0,1,19,162,360,38,408,1
65,1801,1496,3,3,2,19,152,352,38,282,1
126,1496,1496,8,0,1,19,208,530,52,569,1
40,1505,1650,4,1,0,19,108,1251,109,206,1
158,1425,1492,2,2,0,19,15,225,33,41,1
120,1491,1520,4,0,1,19,99,1324,109,385,1
32,1509,1480,11,1,0,19,208,516,52,569,1
19,1268,1158,3,1,2,19,174,67,10,612,0
33,1141,1268,4,3,2,102,191,643,61,110,0
15,1268,1141,3,0,1,102,171,655,61,363,0
85,1189,1244,2,1,2,102,36,433,48,612,1
17,1189,1443,3,1,2,19,171,655,61,363,0
86,1271,1261,4,1,0,102,175,68,10,76,1
7,1519,1324,1,3,2,187,0,677,68,612,1
73,1611,1423,7,1,2,19,219,1074,102,181,1
65,1784,1538,8,1,2,19,208,530,52,569,1
130,1583,1567,6,2,0,19,259,869,90,459,1
28,1583,2203,4,1,0,200,241,980,94,543,0
44,1729,1615,9,3,0,19,172,184,26,612,1
54,1420,1402,3,2,0,19,171,650,61,299,1
48,1500,1701,5,1,0,19,249,1392,110,347,1
55,1700,1324,5,3,2,236,192,783,83,612,1
36,1331,1472,5,3,0,309,258,868,90,386,1
11,1463,1315,6,3,0,375,192,797,83,310,1
59,1443,1323,3,3,2,379,20,258,33,274,1
16,1333,1382,4,3,0,20,264,874,90,612,1
63,1628,1337,5,1,2,102,192,783,83,612,1
44,1342,1556,5,3,0,311,258,868,90,386,1
60,1370,1353,6,3,2,311,192,803,83,415,1
33,1552,1359,2,3,2,236,239,961,94,612,1
66,1364,1632,3,1,0,21,245,850,90,612,1
30,1518,1371,6,3,2,361,192,797,83,310,1
18,1383,1383,6,3,2,31,71,754,74,263,1
36,1688,1386,6,3,2,360,192,797,83,310,1
82,1392,1612,4,3,0,31,47,446,50,104,1
102,1225,1385,3,2,0,19,36,291,34,612,1
51,1389,1675,5,3,0,361,258,868,90,386,1
30,1594,1395,5,3,2,31,191,666,63,612,1
82,1558,1360,5,2,0,19,191,666,63,612,1
44,1369,1460,2,3,0,315,36,433,48,612,1
54,1374,1579,4,3,0,121,307,448,50,172,1
53,1430,1385,4,3,2,361,245,930,90,57,1
80,1489,1369,6,3,0,217,71,754,74,263,1
14,1363,1514,2,3,0,311,36,682,70,612,1
11,1363,1559,6,3,2,329,319,704,72,612,1
20,1469,1372,5,3,2,236,258,868,90,386,1
44,1646,1376,5,3,2,315,192,783,83,612,1
73,1365,1347,4,1,2,19,264,874,90,612,1
55,1368,1754,8,3,0,19,250,1395,110,438,1
51,1962,1368,3,1,2,19,181,540,55,612,1
122,1375,1539,4,3,0,311,307,538,54,612,1
54,1604,1380,5,3,2,378,192,783,83,612,1
7,1554,1387,3,3,2,158,171,661,61,591,1
61,1394,1528,4,3,0,108,264,874,90,612,1
50,1679,1398,1,3,2,20,0,434,49,612,1
53,1519,1406,5,2,2,274,193,1034,101,560,1
55,1394,1414,4,3,2,236,245,943,90,322,1
15,1648,1399,5,1,2,350,192,785,83,1,1
27,1643,1404,3,1,2,350,152,359,38,377,1
82,1638,1409,5,3,2,350,193,778,82,0,1
32,1657,1389,5,1,0,350,191,670,63,342,1
66,1653,1394,5,3,2,350,193,778,82,0,1
9,1601,1399,4,3,2,102,174,72,10,112,1
39,1543,1407,2,3,2,376,77,682,70,612,1
21,1394,1427,4,3,2,102,248,1377,110,612,1
80,1528,1402,4,3,2,280,239,978,94,534,1
63,1738,1405,4,3,2,104,175,68,10,76,1
84,1535,1413,5,3,2,37,192,785,83,1,1
62,1568,2060,3,3,0,21,152,352,38,282,0
15,1783,2060,7,3,0,102,153,344,38,181,0
104,2060,1614,4,3,0,311,108,1251,109,206,0
30,1527,2060,6,1,0,311,162,357,38,324,0
50,2060,1527,5,3,0,311,185,556,55,612,0
45,1553,2060,5,3,2,19,153,343,38,181,0
40,2060,1546,2,1,0,28,71,190,28,612,0
30,1768,2060,9,3,0,187,154,323,38,18,0
95,1876,2060,3,3,2,19,152,349,38,236,0
34,2060,1882,6,1,0,187,185,564,55,612,0
37,2060,1500,4,2,2,19,99,1324,109,385,0
63,1500,2060,3,2,2,19,152,352,38,282,0
43,1500,2060,3,3,2,187,152,352,38,282,0
95,2060,1932,2,3,2,315,81,111,17,612,0
37,2060,1754,6,3,2,19,185,557,55,612,0
53,1500,2060,2,2,2,28,152,311,38,0,0
26,1500,2060,3,3,0,19,152,371,38,533,0
54,2060,1639,6,3,0,26,185,564,55,612,0
72,1513,1569,5,3,0,187,193,1035,101,575,1
46,1440,1553,9,3,0,187,302,429,44,561,1
40,1459,1532,8,3,0,187,204,465,52,137,1
58,1573,1356,6,3,0,257,268,903,90,375,1
47,1672,1595,5,3,2,236,8,589,57,495,1
13,1507,1570,6,3,0,90,295,414,44,612,1
62,1741,1589,4,3,2,187,175,68,10,76,1
29,1409,1644,11,3,2,189,205,476,52,137,1
67,1552,1649,7,3,2,207,197,297,36,248,1
66,1679,1816,10,3,0,330,266,1413,115,543,1
83,1833,1594,10,3,0,330,219,1079,102,181,1
67,1508,1681,6,3,2,329,268,903,90,375,1
80,1340,1567,2,1,0,102,4,1459,127,280,1
73,1502,1346,2,3,2,315,90,1194,109,612,1
18,1354,1445,4,2,0,21,21,261,33,274,1
33,1312,1366,3,3,2,315,71,758,74,430,1
50,1407,1354,3,1,0,362,239,977,94,326,1
48,1366,1297,2,3,0,187,4,1465,127,432,1
95,1282,1380,4,3,2,187,191,645,61,152,1
65,1460,1389,3,3,2,102,96,1194,109,612,1
50,1379,1378,5,3,0,28,101,1325,109,390,1
27,1366,1391,4,3,2,28,117,1194,109,612,1
149,1357,1300,4,1,2,104,32,281,33,543,1
73,1365,1479,2,3,0,315,4,1472,127,500,1
66,1374,1435,3,1,0,31,7,585,57,612,1
35,1425,1383,3,3,2,31,239,977,94,326,1
74,1395,1377,2,1,0,315,4,1454,127,54,1
92,1360,1384,3,1,0,311,90,1208,109,99,1
103,1756,1387,2,3,2,19,71,745,74,612,1
105,1374,1462,2,2,2,368,10,237,33,42,1
88,1401,1373,3,0,1,19,91,1285,109,331,1
41,1383,1651,4,3,0,377,21,261,33,274,1
2,1383,1522,2,2,0,95,19,247,33,274,1
77,1352,1642,4,1,2,172,40,766,76,612,1
47,1421,1361,2,3,2,377,1,737,73,174,1
106,1323,1351,6,1,0,102,197,1416,116,0,1
79,1314,1355,3,1,2,312,71,656,61,370,1
45,1362,1461,4,3,0,394,78,652,61,317,1
70,1371,1453,3,3,0,102,171,649,61,276,1
31,1442,1379,3,1,2,102,71,137,17,233,1
58,1368,1464,8,3,0,19,196,1166,106,479,0
52,1464,1301,2,1,0,19,71,774,79,612,0
27,1388,1464,6,3,2,37,206,514,52,569,0
58,1204,1464,5,1,0,37,195,1150,106,612,0
48,1464,1441,4,3,0,37,96,1257,109,241,0
29,1464,1540,5,3,2,102,84,134,17,181,0
20,1337,1464,8,3,2,102,218,1047,102,76,0
134,1516,1464,5,1,0,102,195,636,59,283,0
19,1526,1473,1,3,2,19,0,30,3,612,1
47,1413,1487,11,1,2,104,209,526,52,569,1
53,1473,1587,6,3,2,236,221,1036,102,612,1
20,1479,1633,6,3,0,187,201,503,52,476,1
56,1417,1470,5,3,0,115,1,742,73,351,1
92,1263,1454,4,2,0,19,175,68,10,76,1
81,1442,1487,7,1,2,19,197,297,36,248,1
95,1644,1447,5,1,2,19,241,976,94,309,1
110,1456,1767,6,3,0,19,212,1052,102,83,1
49,1465,1523,3,3,0,19,152,352,38,282,1
123,1392,1479,7,3,2,19,219,1074,102,181,1
81,1463,1641,5,1,2,102,197,1415,116,612,1
66,1476,1386,4,1,0,102,73,21,0,472,1
64,1615,1461,8,3,0,102,196,1166,106,479,1
87,1446,1579,6,2,2,102,72,1137,104,314,1
49,1382,1459,7,1,2,102,197,297,36,248,1
36,1472,1406,4,3,0,102,191,653,61,330,1
16,1480,1594,5,1,0,102,197,1415,116,612,1
76,1309,1474,9,3,0,102,196,1151,106,32,1
70,1328,1467,6,1,0,102,216,1039,102,77,1
27,1469,1368,9,0,1,102,199,299,36,442,1
52,1632,1453,4,1,0,102,1,741,73,350,1
66,1458,1666,4,1,0,102,192,784,83,0,1
2,1467,1510,2,3,0,102,90,1194,109,612,1
78,1481,1380,4,1,0,102,192,784,83,0,1
51,1535,1491,10,1,2,102,208,525,52,569,1
17,1564,1500,8,3,2,161,245,942,90,129,1
20,1505,1690,3,1,0,329,152,359,38,377,1
74,1496,1492,1,3,0,102,0,1433,121,612,1
67,1567,1500,8,3,2,102,208,519,52,569,1
16,1506,1662,8,3,0,211,97,1319,109,382,1
56,1516,1546,7,3,0,311,196,1150,106,612,1
90,1524,1597,2,1,0,28,77,682,70,612,1
63,1644,1532,7,3,2,323,206,522,52,569,1
47,1618,1540,7,1,2,311,196,1150,106,612,1
115,1540,1543,4,0,1,19,72,1141,104,337,1
85,1512,1642,7,3,2,187,196,1150,106,612,1
39,1738,1517,5,3,2,31,258,868,90,386,1
212,1513,1634,4,0,1,361,99,1324,109,385,1
16,1561,1523,5,3,2,236,258,868,90,386,1
32,1533,1553,5,3,0,298,38,1258,109,242,1
47,1592,1542,6,1,2,102,195,1160,106,308,1
24,1726,1547,5,3,2,31,258,868,90,386,1
54,1606,1535,2,3,0,19,36,679,69,612,1
163,1643,1542,7,1,2,102,172,170,20,272,1
42,1548,1710,4,3,0,187,191,645,61,152,1
129,1537,1575,6,2,2,361,121,1195,109,0,1
79,1603,1546,7,3,2,361,196,1150,106,612,1
33,1546,1700,8,3,0,102,109,1262,109,256,0
100,1500,1546,3,1,0,361,239,967,94,132,0
36,1546,1500,8,3,0,100,196,1174,106,536,0
15,1500,1546,11,3,2,121,208,516,52,569,0
57,1546,1642,7,1,2,19,196,1150,106,612,0
120,1546,1533,5,3,0,315,195,1150,106,612,0
59,1604,1533,5,3,0,315,193,1035,101,575,1
41,1523,1508,7,1,2,19,196,1150,106,612,1
118,1571,1510,7,3,0,41,196,1150,106,612,1
17,1683,1516,2,3,2,311,171,639,61,612,1
44,1649,1501,3,3,0,311,171,655,61,363,1
30,1509,1617,7,3,0,19,192,790,83,182,1
114,1518,1560,11,3,0,19,101,1327,109,392,1
61,1704,1523,3,3,2,315,239,962,94,0,1
133,1520,1637,7,0,1,361,196,1150,106,612,1
109,1624,1528,7,3,2,102,196,1150,106,612,1
65,1513,1656,3,1,2,187,152,352,38,282,1
143,1603,1521,3,1,2,361,171,655,61,363,1
127,1509,1585,13,3,2,19,71,753,74,263,1
79,1618,1516,6,3,2,19,258,856,90,125,1
32,1522,1702,7,3,0,359,196,1150,106,612,1
129,1555,1532,7,3,2,361,196,1150,106,612,1
58,1651,1539,7,3,2,321,196,1150,106,612,1
20,1545,1714,3,3,0,234,152,352,38,282,1
13,1567,1555,4,3,2,311,258,851,90,612,1
28,1565,1563,5,3,0,117,195,1150,106,612,1
77,1574,1632,7,3,0,54,196,1150,106,612,1
36,1582,1663,6,3,0,102,197,1419,116,598,1
69,1650,1590,5,1,2,102,177,1443,122,527,1
47,1438,1436,3,3,2,110,152,352,38,282,1
42,1486,1420,2,3,0,187,36,682,70,612,1
109,1418,1472,6,0,1,194,215,1054,102,137,1
71,1390,1470,1,3,2,187,0,434,49,612,1
83,1428,1403,3,1,2,236,152,353,38,291,1
109,1384,1498,1,1,2,386,0,434,49,612,1
75,1598,1391,3,2,2,19,152,352,38,282,1
74,1394,1764,1,1,0,19,0,434,49,612,1
104,1396,1889,2,2,0,19,0,440,49,493,1
85,1738,1399,3,1,2,19,152,352,38,282,1
53,1749,1403,3,1,2,19,152,352,38,282,1
82,1396,1389,3,1,0,19,152,363,38,434,1
74,1380,1375,5,1,0,377,152,389,38,571,1
83,1360,1395,4,1,2,377,81,143,17,325,1
125,1345,1345,2,1,2,37,72,1125,104,612,1
135,1473,1352,2,1,2,211,77,682,70,612,1
72,1365,1442,2,1,0,203,1,739,73,348,1
61,1474,1376,4,1,2,236,77,691,70,378,1
16,1389,1465,1,3,0,236,0,434,49,612,1
34,1375,1372,3,1,0,219,172,164,20,0,1
87,1372,1375,4,0,1,219,0,436,49,123,1
37,1430,1388,5,3,2,236,201,462,52,612,1
47,1516,1362,7,3,0,238,206,522,52,569,1
47,1699,1378,9,3,2,211,276,1182,108,314,1
27,1448,1394,3,3,2,189,83,111,17,612,1
34,1413,1431,3,3,0,241,171,649,61,276,1
62,1432,1477,3,2,0,102,152,363,38,434,1
26,1466,1453,3,3,2,102,171,649,61,276,1
59,1472,1550,4,3,0,187,191,643,61,110,1
61,1413,1449,3,3,0,117,171,282,33,559,1
81,1429,1500,2,1,2,103,78,809,84,2,1
61,1484,1454,1,2,2,187,0,434,49,612,1
18,1495,1419,3,1,0,102,171,651,61,312,1
57,1391,1360,4,1,2,187,191,643,61,110,1
118,1431,1350,6,1,0,211,211,1072,102,148,1
12,1416,1302,5,3,0,225,195,1150,106,612,1
39,1495,1240,6,3,0,236,216,1039,102,77,1
62,1276,1322,6,3,0,113,206,463,52,47,1
20,1298,1218,5,3,0,187,195,1150,106,612,1
67,1351,1258,3,3,2,201,239,962,94,0,1
72,1323,1293,5,2,0,19,192,783,83,612,1
58,1628,1348,4,3,2,19,171,662,61,591,1
6,1357,1871,1,3,0,21,0,1433,121,612,1
60,1385,1683,3,3,0,236,90,1208,109,99,1
59,1558,1457,6,1,2,236,211,1072,102,148,1
54,1462,1249,4,3,0,236,195,637,59,377,1
53,2035,1757,4,3,2,19,13,218,33,23,1
56,2053,1840,4,1,0,19,9,1005,97,18,1
36,1468,2052,6,1,0,19,311,98,12,0,1
63,2043,1964,4,3,2,19,15,230,33,41,1
49,1994,2057,5,1,2,28,117,1375,109,600,1
36,1684,1717,4,1,0,19,239,978,94,534,1
83,1703,1783,6,2,2,19,206,463,52,47,1
58,1807,1687,9,1,0,19,226,1089,102,357,1
35,1953,1691,8,3,2,19,201,297,36,248,1
25,1679,1698,6,3,2,19,185,564,55,612,1
70,1398,1661,10,3,0,19,219,1079,102,181,1
45,1873,1667,3,1,2,19,181,540,55,612,1
35,1664,1315,6,3,2,19,74,0,0,612,1
99,1646,1833,8,3,2,19,101,1255,109,213,1
65,1518,1582,5,3,2,19,184,560,55,612,1
75,1575,1420,2,1,2,19,72,1125,104,612,1
65,1563,1615,9,1,2,19,172,184,26,612,1
135,1551,1585,7,1,2,37,175,82,10,590,1
57,1551,1585,8,1,2,37,154,312,38,18,0
61,1552,1538,10,1,2,28,172,186,26,612,1
63,1526,1564,4,1,2,28,175,68,10,76,1
88,1569,1747,5,3,0,28,172,183,26,612,1
66,1577,1695,3,3,0,28,152,371,38,533,1
37,1603,1565,1,3,0,28,0,827,86,612,1
62,1323,1560,7,1,0,19,206,522,52,569,1
110,1724,1544,4,3,0,28,241,974,94,286,1
35,1532,1556,3,3,2,28,239,962,94,0,1
97,1545,1543,3,1,2,28,152,359,38,377,1
96,1552,1705,11,3,0,28,195,1149,105,612,1
57,1513,1575,6,1,2,19,206,463,52,47,1
45,1566,1499,10,1,2,19,172,186,26,612,1
49,1555,1566,5,3,2,28,195,1150,106,612,1
23,1555,1566,4,3,2,28,195,637,59,377,1
72,1567,1759,9,2,0,28,172,184,26,612,1
125,1576,1779,10,2,2,28,172,185,26,612,0
31,1779,1576,7,1,2,28,154,313,38,19,0
25,1576,1669,10,3,2,28,172,186,26,612,0
56,1600,1576,3,1,0,28,152,359,38,377,0
104,1576,1600,8,3,0,28,108,1252,109,206,0
47,1566,1520,5,1,2,28,172,183,26,612,1
29,1530,1556,5,3,0,28,193,1034,101,560,1
37,1564,1567,4,3,2,28,264,874,90,612,1
30,1578,1534,2,3,0,28,71,774,79,612,1
60,1551,1568,4,2,0,28,36,213,32,612,1
79,1569,2101,4,3,0,19,99,1324,109,385,1
54,1523,1559,4,3,0,19,258,851,90,612,1
71,1542,1815,6,3,2,19,121,1195,109,0,1
32,1600,1542,6,2,0,37,213,1121,102,535,0
107,1517,1553,2,1,2,28,152,311,38,0,1
70,1565,1536,5,3,0,28,172,183,26,612,1
48,1577,1512,4,1,0,28,152,1404,113,612,1
53,1714,1584,6,3,2,28,194,782,81,344,1
75,1578,1430,4,3,2,19,152,972,94,201,1
36,1437,1571,3,1,0,19,90,1208,109,99,1
61,1559,1594,5,3,2,28,172,183,26,612,1
95,1291,1464,4,1,2,102,72,1141,104,337,1
25,1657,1301,8,3,2,31,201,297,36,248,1
60,1303,1889,10,1,0,311,154,316,38,18,1
59,1303,1223,6,1,2,187,221,1036,102,612,1
33,1418,1303,3,1,2,377,61,198,29,284,0
53,1303,1500,7,1,2,19,197,297,36,248,0
38,1431,1312,8,1,0,327,173,166,20,75,0
59,1699,1315,2,2,2,19,1,735,73,137,1
36,1626,1291,3,3,0,19,171,649,61,276,1
60,1294,1669,2,1,0,19,81,111,17,612,1
15,1381,1305,3,3,2,311,172,164,20,0,1
34,1296,1544,7,0,1,311,196,1150,106,612,1
18,1693,1667,4,3,0,358,72,1131,104,89,1
3,1259,1693,2,3,0,273,72,1125,104,612,0
9,1693,1259,6,1,2,273,193,1020,101,153,0
55,1640,1706,4,2,2,273,241,974,94,286,1
38,1712,1907,7,3,0,368,101,1327,109,392,1
66,1621,1703,5,3,0,315,177,1439,122,333,1
38,1704,2406,4,3,0,104,191,210,31,612,1
63,2406,1704,7,3,2,104,253,1399,110,561,1
140,1549,1697,3,3,0,2,239,962,94,0,1
99,1683,1776,5,3,2,43,153,343,38,181,1
42,1666,1872,11,3,2,104,144,1308,109,361,1
111,1867,1671,6,3,2,104,26,248,33,274,1
33,1664,1883,11,3,2,104,144,1308,109,361,1
38,1671,1806,9,1,0,228,111,1263,109,256,1
45,2041,1674,6,2,2,350,177,1444,122,527,1
21,1697,1684,10,3,2,19,208,517,52,569,1
71,1634,1698,1,1,2,361,0,1433,121,612,1
24,1818,1694,2,0,1,12,19,247,33,274,1
109,1700,1502,5,0,1,361,153,343,38,181,1
84,1696,1404,5,3,2,104,153,343,38,181,1
29,1962,1700,6,3,2,311,185,557,55,612,1
48,1706,1874,6,2,0,361,211,1072,102,148,1
28,1907,1689,7,3,0,361,177,81,10,580,1
41,1850,1696,7,3,2,315,187,567,55,346,1
60,1700,1991,6,1,0,311,213,1121,102,535,1
48,1705,1889,8,2,0,53,72,1139,104,314,1
